Quadratic,spearman,0.6,16,8.782224853698631
Quadratic,spearman,0.6,17,9.487459280821918
Quadratic,spearman,0.6,18,10.231222951780822
Quadratic,spearman,0.6,19,11.013515866575341
Quadratic,spearman,0.6,20,11.83433802520548
Quadratic,spearman,0.6,21,12.69368942767123
Quadratic,spearman,0.6,22,13.591570073972603
Quadratic,spearman,0.6,23,14.52797996410959
Quadratic,spearman,0.6,24,15.502919098082192
Quadratic,spearman,0.6,25,16.51638747589041
Quadratic,spearman,0.6,26,17.568385097534247
Quadratic,spearman,0.6,27,18.6589119630137
Quadratic,spearman,0.6,28,19.787968072328766
Quadratic,spearman,0.6,29,20.95555342547945
Quadratic,spearman,0.6,30,22.161668022465754
Quadratic,spearman,0.6,31,23.40631186328767
Quadratic,spearman,0.6,32,24.689484947945207
Quadratic,spearman,0.6,33,26.011187276438356
Quadratic,spearman,0.6,34,27.371418848767124
Quadratic,spearman,0.6,35,28.770179664931504
Quadratic,spearman,0.6,36,30.207469724931503
Quadratic,spearman,0.6,37,31.683289028767124
Quadratic,spearman,0.6,38,33.19763757643835
Quadratic,spearman,0.6,39,34.750515367945205
Quadratic,spearman,0.6,40,36.34192240328767
Quadratic,spearman,0.6,41,37.97185868246575
Quadratic,spearman,0.6,42,39.64032420547945
Quadratic,spearman,0.6,43,41.347318972328765
Quadratic,spearman,0.6,44,43.0928429830137
Quadratic,spearman,0.6,45,44.87689623753425
Quadratic,spearman,0.6,46,46.699478735890416
Quadratic,spearman,0.6,47,48.5605904780822
Quadratic,spearman,0.6,48,50.46023146410959
Quadratic,pearson,0.6,16,8.791832112657534
Quadratic,pearson,0.6,17,9.453525456657534
Quadratic,pearson,0.6,18,10.150603204602739
Quadratic,pearson,0.6,19,10.883065356493152
Quadratic,pearson,0.6,20,11.650911912328768
Quadratic,pearson,0.6,21,12.454142872109589
Quadratic,pearson,0.6,22,13.292758235835617
Quadratic,pearson,0.6,23,14.166758003506848
Quadratic,pearson,0.6,24,15.076142175123286
Quadratic,pearson,0.6,25,16.02091075068493
Quadratic,pearson,0.6,26,17.001063730191778
Quadratic,pearson,0.6,27,18.016601113643834
Quadratic,pearson,0.6,28,19.067522901041094
Quadratic,pearson,0.6,29,20.153829092383564
Quadratic,pearson,0.6,30,21.27551968767123
Quadratic,pearson,0.6,31,22.43259468690411
Quadratic,pearson,0.6,32,23.62505409008219
Quadratic,pearson,0.6,33,24.85289789720548
Quadratic,pearson,0.6,34,26.11612610827397
Quadratic,pearson,0.6,35,27.41473872328767
Quadratic,pearson,0.6,36,28.748735742246577
Quadratic,pearson,0.6,37,30.118117165150682
Quadratic,pearson,0.6,38,31.522882992000003
Quadratic,pearson,0.6,39,32.96303322279452
Quadratic,pearson,0.6,40,34.438567857534245
Quadratic,pearson,0.6,41,35.94948689621918
Quadratic,pearson,0.6,42,37.49579033884932
Quadratic,pearson,0.6,43,39.07747818542465
Quadratic,pearson,0.6,44,40.6945504359452
Quadratic,pearson,0.6,45,42.347007090410955
Quadratic,pearson,0.6,46,44.034848148821915
Quadratic,pearson,0.6,47,45.75807361117808
Quadratic,pearson,0.6,48,47.51668347747945
Quadratic,spearman,0.7,16,7.342465753424658
Quadratic,spearman,0.7,17,7.863013698630137
Quadratic,spearman,0.7,18,8.41095890410959
Quadratic,spearman,0.7,19,8.986301369863014
Quadratic,spearman,0.7,20,9.58904109589041
Quadratic,spearman,0.7,21,10.219178082191782
Quadratic,spearman,0.7,22,10.876712328767123
Quadratic,spearman,0.7,23,11.561643835616438
Quadratic,spearman,0.7,24,12.273972602739725
Quadratic,spearman,0.7,25,13.013698630136986
Quadratic,spearman,0.7,26,13.780821917808218
Quadratic,spearman,0.7,27,14.575342465753424
Quadratic,spearman,0.7,28,15.397260273972602
Quadratic,spearman,0.7,29,16.246575342465754
Quadratic,spearman,0.7,30,17.123287671232877
Quadratic,spearman,0.7,31,18.027397260273972
Quadratic,spearman,0.7,32,18.958904109589042
Quadratic,spearman,0.7,33,19.91780821917808
Quadratic,spearman,0.7,34,20.904109589041095
Quadratic,spearman,0.7,35,21.91780821917808
Quadratic,spearman,0.7,36,22.958904109589042
Quadratic,spearman,0.7,37,24.027397260273972
Quadratic,spearman,0.7,38,25.123287671232877
Quadratic,spearman,0.7,39,26.246575342465754
Quadratic,spearman,0.7,40,27.397260273972602
Quadratic,spearman,0.7,41,28.575342465753426
Quadratic,spearman,0.7,42,29.78082191780822
Quadratic,spearman,0.7,43,31.013698630136986
Quadratic,spearman,0.7,44,32.273972602739725
Quadratic,spearman,0.7,45,33.56164383561644
Quadratic,spearman,0.7,46,34.87671232876713
Quadratic,spearman,0.7,47,36.21917808219178
Quadratic,spearman,0.7,48,37.58904109589041
Quadratic,pearson,0.7,16,7.342465753424658
Quadratic,pearson,0.7,17,7.863013698630137
Quadratic,pearson,0.7,18,8.41095890410959
Quadratic,pearson,0.7,19,8.986301369863014
Quadratic,pearson,0.7,20,9.58904109589041
Quadratic,pearson,0.7,21,10.219178082191782
Quadratic,pearson,0.7,22,10.876712328767123
Quadratic,pearson,0.7,23,11.561643835616438
Quadratic,pearson,0.7,24,12.273972602739725
Quadratic,pearson,0.7,25,13.013698630136986
Quadratic,pearson,0.7,26,13.780821917808218
Quadratic,pearson,0.7,27,14.575342465753424
Quadratic,pearson,0.7,28,15.397260273972602
Quadratic,pearson,0.7,29,16.246575342465754
Quadratic,pearson,0.7,30,17.123287671232877
Quadratic,pearson,0.7,31,18.027397260273972
Quadratic,pearson,0.7,32,18.958904109589042
Quadratic,pearson,0.7,33,19.91780821917808
Quadratic,pearson,0.7,34,20.904109589041095
Quadratic,pearson,0.7,35,21.91780821917808
Quadratic,pearson,0.7,36,22.958904109589042
Quadratic,pearson,0.7,37,24.027397260273972
Quadratic,pearson,0.7,38,25.123287671232877
Quadratic,pearson,0.7,39,26.246575342465754
Quadratic,pearson,0.7,40,27.397260273972602
Quadratic,pearson,0.7,41,28.575342465753426
Quadratic,pearson,0.7,42,29.78082191780822
Quadratic,pearson,0.7,43,31.013698630136986
Quadratic,pearson,0.7,44,32.273972602739725
Quadratic,pearson,0.7,45,33.56164383561644
Quadratic,pearson,0.7,46,34.87671232876713
Quadratic,pearson,0.7,47,36.21917808219178
Quadratic,pearson,0.7,48,37.58904109589041
Quadratic,spearman,0.8,16,7.342465753424658
Quadratic,spearman,0.8,17,7.863013698630137
Quadratic,spearman,0.8,18,8.41095890410959
Quadratic,spearman,0.8,19,8.986301369863014
Quadratic,spearman,0.8,20,9.58904109589041
Quadratic,spearman,0.8,21,10.219178082191782
Quadratic,spearman,0.8,22,10.876712328767123
Quadratic,spearman,0.8,23,11.561643835616438
Quadratic,spearman,0.8,24,12.273972602739725
Quadratic,spearman,0.8,25,13.013698630136986
Quadratic,spearman,0.8,26,13.780821917808218
Quadratic,spearman,0.8,27,14.575342465753424
Quadratic,spearman,0.8,28,15.397260273972602
Quadratic,spearman,0.8,29,16.246575342465754
Quadratic,spearman,0.8,30,17.123287671232877
Quadratic,spearman,0.8,31,18.027397260273972
Quadratic,spearman,0.8,32,18.958904109589042
Quadratic,spearman,0.8,33,19.91780821917808
Quadratic,spearman,0.8,34,20.904109589041095
Quadratic,spearman,0.8,35,21.91780821917808
Quadratic,spearman,0.8,36,22.958904109589042
Quadratic,spearman,0.8,37,24.027397260273972
Quadratic,spearman,0.8,38,25.123287671232877
Quadratic,spearman,0.8,39,26.246575342465754
Quadratic,spearman,0.8,40,27.397260273972602
Quadratic,spearman,0.8,41,28.575342465753426
Quadratic,spearman,0.8,42,29.78082191780822
Quadratic,spearman,0.8,43,31.013698630136986
Quadratic,spearman,0.8,44,32.273972602739725
Quadratic,spearman,0.8,45,33.56164383561644
Quadratic,spearman,0.8,46,34.87671232876713
Quadratic,spearman,0.8,47,36.21917808219178
Quadratic,spearman,0.8,48,37.58904109589041
Quadratic,pearson,0.8,16,7.342465753424658
Quadratic,pearson,0.8,17,7.863013698630137
Quadratic,pearson,0.8,18,8.41095890410959
Quadratic,pearson,0.8,19,8.986301369863014
Quadratic,pearson,0.8,20,9.58904109589041
Quadratic,pearson,0.8,21,10.219178082191782
Quadratic,pearson,0.8,22,10.876712328767123
Quadratic,pearson,0.8,23,11.561643835616438
Quadratic,pearson,0.8,24,12.273972602739725
Quadratic,pearson,0.8,25,13.013698630136986
Quadratic,pearson,0.8,26,13.780821917808218
Quadratic,pearson,0.8,27,14.575342465753424
Quadratic,pearson,0.8,28,15.397260273972602
Quadratic,pearson,0.8,29,16.246575342465754
Quadratic,pearson,0.8,30,17.123287671232877
Quadratic,pearson,0.8,31,18.027397260273972
Quadratic,pearson,0.8,32,18.958904109589042
Quadratic,pearson,0.8,33,19.91780821917808
Quadratic,pearson,0.8,34,20.904109589041095
Quadratic,pearson,0.8,35,21.91780821917808
Quadratic,pearson,0.8,36,22.958904109589042
Quadratic,pearson,0.8,37,24.027397260273972
Quadratic,pearson,0.8,38,25.123287671232877
Quadratic,pearson,0.8,39,26.246575342465754
Quadratic,pearson,0.8,40,27.397260273972602
Quadratic,pearson,0.8,41,28.575342465753426
Quadratic,pearson,0.8,42,29.78082191780822
Quadratic,pearson,0.8,43,31.013698630136986
Quadratic,pearson,0.8,44,32.273972602739725
Quadratic,pearson,0.8,45,33.56164383561644
Quadratic,pearson,0.8,46,34.87671232876713
Quadratic,pearson,0.8,47,36.21917808219178
Quadratic,pearson,0.8,48,37.58904109589041
Linear,spearman,0.6,16,7.946570189808219
Linear,spearman,0.6,17,8.031304789479451
Linear,spearman,0.6,18,8.116039389150686
Linear,spearman,0.6,19,8.200773988821918
Linear,spearman,0.6,20,8.28550858849315
Linear,spearman,0.6,21,8.370243188164384
Linear,spearman,0.6,22,8.454977787835617
Linear,spearman,0.6,23,8.53971238750685
Linear,spearman,0.6,24,8.624446987178082
Linear,spearman,0.6,25,8.709181586849315
Linear,spearman,0.6,26,8.793916186520548
Linear,spearman,0.6,27,8.87865078619178
Linear,spearman,0.6,28,8.963385385863013
Linear,spearman,0.6,29,9.048119985534248
Linear,spearman,0.6,30,9.132854585205479
Linear,spearman,0.6,31,9.217589184876712
Linear,spearman,0.6,32,9.302323784547946
Linear,spearman,0.6,33,9.387058384219177
Linear,spearman,0.6,34,9.47179298389041
Linear,spearman,0.6,35,9.556527583561644
Linear,spearman,0.6,36,9.641262183232877
Linear,spearman,0.6,37,9.72599678290411
Linear,spearman,0.6,38,9.810731382575343
Linear,spearman,0.6,39,9.895465982246575
Linear,spearman,0.6,40,9.980200581917808
Linear,spearman,0.6,41,10.06493518158904
Linear,spearman,0.6,42,10.149669781260274
Linear,spearman,0.6,43,10.234404380931508
Linear,spearman,0.6,44,10.31913898060274
Linear,spearman,0.6,45,10.403873580273972
Linear,spearman,0.6,46,10.488608179945206
Linear,spearman,0.6,47,10.573342779616437
Linear,spearman,0.6,48,10.65807737928767
Linear,pearson,0.6,16,7.997831873589042
Linear,pearson,0.6,17,8.080446930876713
Linear,pearson,0.6,18,8.163061988164383
Linear,pearson,0.6,19,8.245677045452055
Linear,pearson,0.6,20,8.328292102739725
Linear,pearson,0.6,21,8.410907160027397
Linear,pearson,0.6,22,8.49352221731507
Linear,pearson,0.6,23,8.57613727460274
Linear,pearson,0.6,24,8.658752331890412
Linear,pearson,0.6,25,8.741367389178082
Linear,pearson,0.6,26,8.823982446465752
Linear,pearson,0.6,27,8.906597503753424
Linear,pearson,0.6,28,8.989212561041096
Linear,pearson,0.6,29,9.071827618328768
Linear,pearson,0.6,30,9.154442675616439
Linear,pearson,0.6,31,9.23705773290411
Linear,pearson,0.6,32,9.319672790191781
Linear,pearson,0.6,33,9.402287847479451
Linear,pearson,0.6,34,9.484902904767123
Linear,pearson,0.6,35,9.567517962054795
Linear,pearson,0.6,36,9.650133019342466
Linear,pearson,0.6,37,9.732748076630138
Linear,pearson,0.6,38,9.815363133917808
Linear,pearson,0.6,39,9.89797819120548
Linear,pearson,0.6,40,9.98059324849315
Linear,pearson,0.6,41,10.063208305780822
Linear,pearson,0.6,42,10.145823363068493
Linear,pearson,0.6,43,10.228438420356165
Linear,pearson,0.6,44,10.311053477643835
Linear,pearson,0.6,45,10.393668534931507
Linear,pearson,0.6,46,10.476283592219179
Linear,pearson,0.6,47,10.55889864950685
Linear,pearson,0.6,48,10.641513706794521
Linear,spearman,0.7,16,8.148454343780822
Linear,spearman,0.7,17,8.211435699616437
Linear,spearman,0.7,18,8.274417055452055
Linear,spearman,0.7,19,8.337398411287671
Linear,spearman,0.7,20,8.400379767123287
Linear,spearman,0.7,21,8.463361122958904
Linear,spearman,0.7,22,8.52634247879452
Linear,spearman,0.7,23,8.589323834630138
Linear,spearman,0.7,24,8.652305190465754
Linear,spearman,0.7,25,8.715286546301371
Linear,spearman,0.7,26,8.778267902136987
Linear,spearman,0.7,27,8.841249257972603
Linear,spearman,0.7,28,8.90423061380822
Linear,spearman,0.7,29,8.967211969643836
Linear,spearman,0.7,30,9.030193325479452
Linear,spearman,0.7,31,9.093174681315068
Linear,spearman,0.7,32,9.156156037150685
Linear,spearman,0.7,33,9.219137392986301
Linear,spearman,0.7,34,9.282118748821917
Linear,spearman,0.7,35,9.345100104657535
Linear,spearman,0.7,36,9.40808146049315
Linear,spearman,0.7,37,9.471062816328766
Linear,spearman,0.7,38,9.534044172164384
Linear,spearman,0.7,39,9.597025528000001
Linear,spearman,0.7,40,9.660006883835617
Linear,spearman,0.7,41,9.722988239671233
Linear,spearman,0.7,42,9.78596959550685
Linear,spearman,0.7,43,9.848950951342466
Linear,spearman,0.7,44,9.911932307178082
Linear,spearman,0.7,45,9.974913663013698
Linear,spearman,0.7,46,10.037895018849316
Linear,spearman,0.7,47,10.100876374684931
Linear,spearman,0.7,48,10.163857730520547
Linear,pearson,0.7,16,7.881258945150685
Linear,pearson,0.7,17,7.948169463726027
Linear,pearson,0.7,18,8.015079982301371
Linear,pearson,0.7,19,8.081990500876714
Linear,pearson,0.7,20,8.148901019452056
Linear,pearson,0.7,21,8.215811538027397
Linear,pearson,0.7,22,8.28272205660274
Linear,pearson,0.7,23,8.349632575178083
Linear,pearson,0.7,24,8.416543093753425
Linear,pearson,0.7,25,8.483453612328768
Linear,pearson,0.7,26,8.55036413090411
Linear,pearson,0.7,27,8.617274649479452
Linear,pearson,0.7,28,8.684185168054794
Linear,pearson,0.7,29,8.751095686630139
Linear,pearson,0.7,30,8.81800620520548
Linear,pearson,0.7,31,8.884916723780822
Linear,pearson,0.7,32,8.951827242356165
Linear,pearson,0.7,33,9.018737760931508
Linear,pearson,0.7,34,9.08564827950685
Linear,pearson,0.7,35,9.152558798082193
Linear,pearson,0.7,36,9.219469316657534
Linear,pearson,0.7,37,9.286379835232877
Linear,pearson,0.7,38,9.35329035380822
Linear,pearson,0.7,39,9.420200872383562
Linear,pearson,0.7,40,9.487111390958905
Linear,pearson,0.7,41,9.554021909534246
Linear,pearson,0.7,42,9.62093242810959
Linear,pearson,0.7,43,9.687842946684931
Linear,pearson,0.7,44,9.754753465260276
Linear,pearson,0.7,45,9.821663983835617
Linear,pearson,0.7,46,9.88857450241096
Linear,pearson,0.7,47,9.955485020986302
Linear,pearson,0.7,48,10.022395539561645
Linear,spearman,0.8,16,8.219918122520546
Linear,spearman,0.8,17,8.28689485928767
Linear,spearman,0.8,18,8.353871596054793
Linear,spearman,0.8,19,8.420848332821917
Linear,spearman,0.8,20,8.487825069589041
Linear,spearman,0.8,21,8.554801806356165
Linear,spearman,0.8,22,8.621778543123288
Linear,spearman,0.8,23,8.68875527989041
Linear,spearman,0.8,24,8.755732016657534
Linear,spearman,0.8,25,8.822708753424656
Linear,spearman,0.8,26,8.889685490191779
Linear,spearman,0.8,27,8.956662226958903
Linear,spearman,0.8,28,9.023638963726027
Linear,spearman,0.8,29,9.090615700493151
Linear,spearman,0.8,30,9.157592437260273
Linear,spearman,0.8,31,9.224569174027398
Linear,spearman,0.8,32,9.29154591079452
Linear,spearman,0.8,33,9.358522647561642
Linear,spearman,0.8,34,9.425499384328766
Linear,spearman,0.8,35,9.492476121095889
Linear,spearman,0.8,36,9.559452857863013
Linear,spearman,0.8,37,9.626429594630137
Linear,spearman,0.8,38,9.693406331397261
Linear,spearman,0.8,39,9.760383068164384
Linear,spearman,0.8,40,9.827359804931506
Linear,spearman,0.8,41,9.89433654169863
Linear,spearman,0.8,42,9.961313278465752
Linear,spearman,0.8,43,10.028290015232876
Linear,spearman,0.8,44,10.095266751999999
Linear,spearman,0.8,45,10.162243488767123
Linear,spearman,0.8,46,10.229220225534245
Linear,spearman,0.8,47,10.29619696230137
Linear,spearman,0.8,48,10.363173699068494
Linear,pearson,0.8,16,8.222345436
Linear,pearson,0.8,17,8.289213305698631
Linear,pearson,0.8,18,8.35608117539726
Linear,pearson,0.8,19,8.42294904509589
Linear,pearson,0.8,20,8.489816914794522
Linear,pearson,0.8,21,8.55668478449315
Linear,pearson,0.8,22,8.623552654191782
Linear,pearson,0.8,23,8.690420523890412
Linear,pearson,0.8,24,8.757288393589041
Linear,pearson,0.8,25,8.824156263287671
Linear,pearson,0.8,26,8.891024132986303
Linear,pearson,0.8,27,8.957892002684932
Linear,pearson,0.8,28,9.024759872383562
Linear,pearson,0.8,29,9.091627742082192
Linear,pearson,0.8,30,9.158495611780822
Linear,pearson,0.8,31,9.225363481479453
Linear,pearson,0.8,32,9.292231351178081
Linear,pearson,0.8,33,9.359099220876713
Linear,pearson,0.8,34,9.425967090575343
